dt,sentiment_balance,unique_social_volume_1h,miners_to_exchanges_flow,whale_transaction_count_more_than_100k_usd_5min,whale_transaction_count_more_than_1m_usd_5min,Date,Price,Open,High,Low,Vol.,Change %,5_day_ma,10_day_ma,20_day_ma,5_day_mv,10_day_mv,20_day_mv
2021-12-05,88.49473088979721,218.0,0.0,429.0,132.0,2021-12-05,49405.5,49196.4,49689.3,47797.8,72030.0,0.43,49726.659999999996,49023.61,48622.635,66456.0,62878.0,58212.5
2021-12-06,146.56708323955536,174.0,25.34882587000016,655.0,174.0,2021-12-06,50562.1,49412.1,50913.3,47237.9,89680.0,2.34,49273.0,48970.21,48672.68,65662.0,63703.0,55944.5
2021-12-07,122.11748999357224,263.0,19.01707442,324.0,105.0,2021-12-07,50595.2,50547.4,51918.6,50070.9,56290.0,0.07,49023.479999999996,48676.82,48683.56999999999,56772.0,59555.0,53077.5
2021-12-08,159.7097635269165,208.0,25.30170932,900.0,170.0,2021-12-08,50473.9,50596.6,51204.7,48700.7,55590.0,-0.24,48920.64,48234.520000000004,48687.72,53574.0,60676.0,52458.0
2021-12-09,111.3886170387268,252.0,13.79857412999986,791.0,221.0,2021-12-09,47596.6,50477.6,50790.2,47341.9,58690.0,-5.7,48166.58,47872.74999999999,48541.284999999996,58530.0,58810.0,53398.0
2021-12-10,132.1442312002182,174.0,12.62164918,521.0,129.0,2021-12-10,47137.2,47591.7,49974.8,47007.1,68060.0,-0.97,48320.56,47783.53999999999,48484.53999999999,59300.0,57346.0,53659.5
2021-12-11,80.78822255134583,236.0,0.0,316.0,116.0,2021-12-11,49314.5,47138.4,49487.0,46834.0,45230.0,4.62,48667.42,47759.34,48483.845,61744.0,56293.0,53304.5
2021-12-12,81.94469004869461,211.0,31.440988500000003,268.0,77.0,2021-12-12,50081.0,49332.5,50779.2,48670.5,40300.0,1.55,48330.159999999996,47718.09,48329.095,62338.0,57558.0,53952.0
2021-12-13,101.69253379106522,167.0,6.25924517,414.0,106.0,2021-12-13,46703.6,50075.9,50196.1,45848.2,80370.0,-6.74,47548.4,47569.96,48211.945,67778.0,57617.0,53499.0
2021-12-14,283.07616406679153,238.0,6.99077847,440.0,123.0,2021-12-14,48366.5,46709.8,48635.0,46338.3,62540.0,3.56,47578.92,47979.7,48242.354999999996,59090.0,55204.0,50831.5
2021-12-15,131.4958352446556,247.0,12.555031929999998,354.0,96.0,2021-12-15,48871.5,48366.2,49477.9,46572.6,80280.0,1.04,47246.52,48221.659999999996,48145.53999999999,55392.0,53547.0,49757.5
2021-12-16,216.9437242746353,242.0,6.33307162,544.0,148.0,2021-12-16,47628.2,48876.6,49387.8,47543.9,48200.0,-2.54,46851.259999999995,48375.15,47993.83,50842.0,48186.0,48523.0
2021-12-17,95.17664211988448,184.0,21.77187956,689.0,127.0,2021-12-17,46172.2,47630.4,47997.2,45523.8,67500.0,-3.06,47106.020000000004,48690.32,47783.715,52778.0,46600.0,50300.0
2021-12-18,89.40997111797333,273.0,0.0,493.0,119.0,2021-12-18,46856.2,46171.8,47330.2,45513.4,36930.0,1.48,47591.52,49140.92,47629.979999999996,47456.0,44240.0,50079.0
2021-12-19,124.75819593667984,205.0,25.287204350000003,283.0,35.0,2021-12-19,46704.5,46855.7,48270.2,46438.4,44050.0,-0.32,48380.479999999996,49209.82,47364.505,51318.0,47986.0,52650.5
2021-12-20,87.00378733873367,145.0,0.0,0.0,0.0,2021-12-20,46895.2,46703.4,47488.9,45577.3,57530.0,0.41,49196.8,49185.54,47112.88,51702.0,49973.0,53075.0
2021-12-21,179.18020284175873,254.0,1.4624646399999996,643.0,76.0,2021-12-21,48902.0,46900.1,49306.1,46654.0,57880.0,4.28,49899.03999999999,49208.35,46860.534999999996,45530.0,50316.0,52074.0
2021-12-22,77.2126504778862,241.0,1.14710867,235.0,75.0,2021-12-22,48599.7,48898.7,49540.3,48449.7,40890.0,-0.62,50274.62,48940.1,46507.045,40422.0,50346.0,53455.0
2021-12-23,128.97847723960876,348.0,18.83187908,567.0,98.0,2021-12-23,50801.0,48599.6,51355.6,48053.4,56240.0,4.53,50690.32,48853.93,46213.72,41024.0,49381.0,54499.5
2021-12-24,97.72584176063538,177.0,28.417845669999988,698.0,178.0,2021-12-24,50786.1,50807.4,51795.3,50428.4,45970.0,-0.03,50039.16,48505.009999999995,45868.72,44654.0,46459.0,54385.0
2021-12-25,42.08181011676788,125.0,14.469532410003191,469.0,110.0,2021-12-25,50406.4,50789.6,51140.2,50196.8,26670.0,-0.75,49174.28,48069.42,45457.41499999999,48244.0,45968.0,54757.5
2021-12-26,154.67829537391663,163.0,57.63600296000166,274.0,50.0,2021-12-26,50779.9,50404.0,51247.0,49527.0,32340.000000000004,0.74,48517.66,47612.509999999995,45090.76,55102.0,48860.0,55949.0
2021-12-27,131.8019322156906,218.0,12.580296550000002,375.0,99.0,2021-12-27,50678.2,50783.6,52016.3,50459.0,43900.0,-0.2,47605.58,46877.11,44706.615000000005,60270.0,54000.0,55904.0
2021-12-28,131.47675508260727,238.0,13.24474781,523.0,130.0,2021-12-28,47545.2,50703.4,50703.8,47345.7,74390.0,-6.18,47017.54,46119.04,44326.659999999996,57738.0,55918.0,55142.0
2021-12-29,90.9741820693016,155.0,1.3796617000000004,826.0,153.0,2021-12-29,46461.7,47548.4,48121.7,46127.8,63920.0,-2.28,46970.86,45519.19,44059.865000000005,48264.0,57315.0,53494.5
2021-12-30,25.278223752975464,229.0,18.93279004,903.0,218.0,2021-12-30,47123.3,46470.7,47901.4,46003.0,60960.0,1.42,46964.560000000005,45040.22,43855.01,43692.0,56177.0,52664.5
2021-12-31,101.2910915017128,222.0,0.0,563.0,189.0,2021-12-31,46219.5,47123.3,48553.9,45693.6,58180.0,-1.92,46707.36,44512.72,43582.735,42618.0,53832.0,52305.0
